text,text_clean,label
Infact happy new year. How are you where are you when are we seeing,infact happy new year how are you where are you when are we seeing,0
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,come aftr lt decimal gt now i m cleaning the house,0
"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",that s the thing with apes u can fight to the death to keep something but the minute they have it when u let go thats it,0
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,yup he msg me is tat yijue then i tot it s my group mate cos we meeting today mah i m askin if leaving earlier or wat mah cos mayb haf to walk v far,0
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",want to funk up ur fone with a weekly new tone reply tones [num] u [num] this text [url] the original n best tones [num] gbp network operator rates apply,1
Well. Balls. Time to make calls,well balls time to make calls,0
X2  &lt;#&gt; . Are you going to get that,x [num] lt gt are you going to get that,0
Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,hello beautiful r u ok i ve kinda ad a row wiv and he walked out the pub i wanted a night wiv u miss u,0
Good. No swimsuit allowed :),good no swimsuit allowed,0
Uhhhhrmm isnt having tb test bad when youre sick,uhhhhrmm isnt having tb test bad when youre sick,0
"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",hmmm i thought we said [num] hours slave not [num] you are late how should i punish you,0
"Yeah we wouldn't leave for an hour at least, how's 4 sound?",yeah we wouldn t leave for an hour at least how s [num] sound,0
I see the letter B on my car,i see the letter b on my car,0
"Easy mate, * guess the quick drink was bit ambitious.",easy mate guess the quick drink was bit ambitious,0
If I die I want u to have all my stuffs.,if i die i want u to have all my stuffs,0
We have pizza if u want,we have pizza if u want,0
Happy birthday... May all ur dreams come true...,happy birthday may all ur dreams come true,0
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,0
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",living is very simple loving is also simple laughing is too simple winning is tooo simple but being simple is very difficult,0
I think just yourself …Thanks and see you tomo,i think just yourself thanks and see you tomo,0
Oh yeah clearly it's my fault,oh yeah clearly it s my fault,0
Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,yes i started to send requests to make it but pain came back so i m back in bed double coins at the factory too i gotta cash in all my nitros,0
"Pity, * was in mood for that. So...any other suggestions?",pity was in mood for that so any other suggestions,0
Are you the cutest girl in the world or what,are you the cutest girl in the world or what,0
Black shirt n blue jeans... I thk i c ü...,black shirt n blue jeans i thk i c,0
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,eh ur laptop got no stock lei he say mon muz come again to take a look c got a not,0
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,in life when you face choices just toss a coin not becoz its settle the question but while the coin in the air u will know what your heart is hoping for gudni [num],0
Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,lol grr my mom is taking forever with my prescription pharmacy is like [num] minutes away ugh,0
I doubt you could handle 5 times per night in any case...,i doubt you could handle [num] times per night in any case,0
I want to be inside you every night...,i want to be inside you every night,0
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),hiya do u like the hlday pics looked horrible in them so took mo out hows the camp amrca thing speak soon serena,0
Might ax well im there.,might ax well im there,0
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,ah poop looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0
Wat time ü wan today?,wat time wan today,0
ELLO BABE U OK?,ello babe u ok,0
I went to project centre,i went to project centre,0
I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,i bought the test yesterday its something that lets you know the exact day u ovulate when will get [num] u in about [num] to [num] wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me,0
OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,oh fuck juswoke up in a bed on a boatin the docks slept wid [num] year old spinout giv u da gossip l [num] r xxx,0
Badrith is only for chennai:)i will surely pick for us:)no competition for him.,badrith is only for chennai i will surely pick for us no competition for him,0
Some are lasting as much as 2 hours. You might get lucky.,some are lasting as much as [num] hours you might get lucky,0
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,huh so slow i tot u reach long ago liao u [num] more days only i [num] more leh,0
I had it already..sabarish asked me to go..,i had it already sabarish asked me to go,0
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,urgent we are trying to contact u todays draw shows that you have won a [num] prize guaranteed call [num] from land line claim a [num] valid [num] hrs only,1
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,was thinking about chuckin ur red green n black trainners [num] save carryin them bac on train,0
I'm still looking for a car to buy. And have not gone 4the driving test yet.,i m still looking for a car to buy and have not gone [num] the driving test yet,0
Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,please give it [num] or i will pick it up on tuesday evening about [num] if that is ok,0
Speak only when you feel your words are better than the silence... Gud mrng:-),speak only when you feel your words are better than the silence gud mrng,0
You call him and tell now infront of them. Call him now.,you call him and tell now infront of them call him now,0
Yeah I don't see why not,yeah i don t see why not,0
"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",the last thing i ever wanted to do was hurt you and i didn t think it would have you d laugh be embarassed delete the tag and keep going but as far as i knew it wasn t even up the fact that you even felt like i would do it to hurt you shows you really don t know me at all it was messy wednesday but it wasn t bad the problem i have with it is you have the time to clean it but you choose not to you skype you take pictures you sleep you want to go out i don t mind a few things here and there but when you don t make the bed when you throw laundry on top of it when i can t have a friend in the house because i m embarassed that there s underwear and bras strewn on the bed pillows on the floor that s something else you used to be good about at least making the bed,0
